Id,MSSubClass,LotArea,OverallCond,YearBuilt,YearRemodAdd,BsmtFinSF2,TotalBsmtSF,SalePrice,Age,Remodeled,TotalRooms,ZoningLotInteraction,MSZoning_FV,MSZoning_RH,MSZoning_RL,MSZoning_RM,LotConfig_CulDSac,LotConfig_FR2,LotConfig_FR3,LotConfig_Inside,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE,Exterior1st_AsphShn,Exterior1st_BrkComm,Exterior1st_BrkFace,Exterior1st_CBlock,Exterior1st_CemntBd,Exterior1st_HdBoard,Exterior1st_ImStucc,Exterior1st_MetalSd,Exterior1st_Plywood,Exterior1st_Stone,Exterior1st_Stucco,Exterior1st_VinylSd,Exterior1st_Wd Sdng,Exterior1st_WdShing
952,85,7200.0,8,1972,2003,0.0,798.6419196511168,133900.0,52,1,16,RL_Inside,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
953,60,11075.0,4,1969,1969,193.0,835.3993467692766,172000.0,55,0,11,RL_Inside,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
954,90,9400.0,5,1975,1975,0.0,980.8420423872403,127500.0,49,0,14,RL_CulDSac,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
955,90,7136.0,6,1946,1950,0.0,1136.5283614851344,145000.0,78,1,15,RH_Inside,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
956,160,1300.0,6,1980,1980,0.0,502.63963404643107,124000.0,44,0,15,RM_Inside,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
957,20,7420.0,5,1962,1962,0.0,1082.4129094818597,132000.0,62,0,13,RL_Inside,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
958,20,8450.0,5,2003,2003,0.0,1093.9012539745813,185000.0,21,0,13,RL_Inside,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
959,160,2572.0,5,1999,1999,0.0,551.6672653718169,155000.0,25,0,8,FV_FR2,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
960,20,7207.0,7,1958,2008,0.0,850.9926255528998,116500.0,66,1,16,RL_Inside,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
961,60,,7,1977,1995,0.0,1402.2694826696527,272000.0,47,1,15,RL_Corner,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
962,160,2308.0,6,1976,1976,0.0,935.1056892899002,155000.0,48,0,14,RL_Corner,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
963,20,11923.0,5,2007,2007,0.0,2235.5625119418833,239000.0,17,0,12,RL_Corner,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
964,60,11316.0,5,2002,2003,0.0,924.8326167933698,214900.0,22,1,8,RL_Corner,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
965,60,10237.0,5,2005,2007,0.0,839.9370777863656,178900.0,19,1,10,RL_Inside,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
966,50,9600.0,7,1940,1950,0.0,739.6454415003337,160000.0,84,1,16,RL_Inside,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
967,20,7390.0,7,1955,1955,0.0,929.8711586624652,135000.0,69,0,10,RL_Inside,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
968,50,5925.0,6,1910,1950,0.0,591.2378036554921,37900.0,114,1,12,RM_Inside,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
969,190,10382.0,5,1958,1958,0.0,663.8741529739837,140000.0,66,0,9,RL_Inside,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
970,50,10800.0,4,1949,1950,0.0,784.676293634019,135000.0,75,1,13,RL_Inside,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
971,160,2268.0,5,2003,2004,0.0,665.7240711934228,173000.0,21,1,12,RL_Inside,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
972,120,7892.0,5,1979,1979,0.0,974.3675544183285,99500.0,45,0,11,RL_Inside,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
973,20,11639.0,5,2007,2008,0.0,1503.4544935347105,182000.0,17,1,9,FV_Corner,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
974,70,11414.0,8,1910,1993,0.0,753.4720007443528,167500.0,114,1,15,RL_Corner,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
975,160,2651.0,5,2000,2000,0.0,671.1253211231054,165000.0,24,0,12,FV_FR2,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
976,30,,7,1923,1958,0.0,469.2856945455445,85500.0,101,1,15,RL_Inside,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
977,120,4274.0,5,2006,2007,0.0,1327.5365481290287,199900.0,18,1,13,FV_Inside,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
978,20,9450.0,5,1954,1954,0.0,836.6535863704323,110000.0,70,0,14,RL_Inside,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
979,20,8816.0,6,1963,1963,0.0,1172.007076280933,139000.0,61,0,11,RL_Corner,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
980,85,12122.0,9,1961,2007,0.0,926.121098713463,178400.0,63,1,16,RL_Corner,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
981,60,12203.0,5,1998,1999,0.0,1042.8138512010853,336000.0,26,1,9,RL_Corner,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
982,20,3182.0,5,2007,2007,0.0,1194.9005493641685,159895.0,17,0,8,RL_Inside,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
983,60,11250.0,5,2002,2002,0.0,951.6158034930361,255900.0,22,0,12,RL_Corner,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
984,90,10125.0,5,1977,1977,0.0,0.0,126000.0,47,0,13,RL_Inside,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
985,190,10880.0,5,1950,1950,0.0,1205.4255235473227,125000.0,74,0,11,RL_Inside,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
986,50,5310.0,8,1910,2003,0.0,467.75870535651165,117000.0,114,1,16,RM_Corner,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
987,20,10159.0,5,2009,2010,0.0,2204.160619254709,395192.0,15,1,12,RL_Inside,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
988,60,12046.0,6,1976,1976,0.0,853.7656289628829,195000.0,48,0,14,RL_Inside,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
989,60,8125.0,5,2006,2006,0.0,659.7958477905506,197000.0,18,0,9,FV_Inside,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
990,60,9452.0,5,1997,1998,0.0,1334.64879579034,348000.0,27,1,11,RL_Inside,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
991,70,17671.0,9,1882,1986,0.0,1065.5694435542337,168000.0,142,1,16,RM_Corner,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
992,60,9760.0,8,1964,1993,117.0,766.9691036176724,187000.0,60,1,12,RL_Inside,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
993,60,8846.0,5,2005,2006,0.0,770.6415966568372,173900.0,19,1,12,RL_Inside,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
994,20,12456.0,5,2006,2007,0.0,1826.4590261674884,337500.0,18,1,13,RL_FR2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
995,50,4712.0,7,1946,1950,0.0,791.0691517962542,121600.0,78,1,14,RL_Inside,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
996,20,10659.0,6,1961,1961,0.0,1307.1932788906006,136500.0,63,0,15,RL_Inside,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
997,20,11717.0,6,1970,1970,0.0,1272.3770703516645,185000.0,54,0,9,RL_Inside,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
998,30,9786.0,4,1922,1950,0.0,898.6001677903467,91000.0,102,1,13,RM_Inside,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
999,20,6762.0,5,2006,2006,0.0,1049.3371471289768,206000.0,18,0,12,RL_Inside,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1000,20,10206.0,3,1952,1952,0.0,0.0,82000.0,72,0,10,RL_Corner,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1001,30,,6,1920,1950,0.0,766.9669775234074,86000.0,104,1,14,RL_Corner,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1002,20,11957.0,5,2006,2006,0.0,1411.6049771400292,232000.0,18,0,14,RL_Inside,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1003,90,11500.0,6,1976,1976,0.0,1867.0445649985818,136905.0,48,0,15,RL_Corner,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1004,120,3182.0,5,2005,2006,0.0,1350.7280497722734,181000.0,19,1,10,RL_Inside,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1005,80,,8,1977,1977,0.0,875.763825718724,149900.0,47,0,14,RL_Inside,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1006,20,12155.0,3,1970,1970,0.0,1366.7979981967062,163500.0,54,0,6,RL_Inside,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1007,160,2217.0,4,1970,1970,273.0,462.5946510380108,88000.0,54,0,9,RM_Inside,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1008,20,12118.0,5,2004,2005,0.0,1596.139067191999,240000.0,20,1,12,RL_CulDSac,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1009,50,6000.0,5,1926,1950,0.0,990.9495614850733,102000.0,98,1,10,RL_Inside,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1010,50,21286.0,5,1948,1950,0.0,816.9165343245925,135000.0,76,1,9,RL_Inside,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1011,90,9825.0,5,1965,1965,0.0,0.0,100000.0,59,0,11,RL_Inside,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1012,70,10592.0,7,1923,1996,0.0,551.4957366247658,165000.0,101,1,10,RL_Inside,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1013,30,7200.0,4,1910,2006,465.0,1063.7655919606357,85000.0,114,1,9,RM_Inside,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1014,20,11664.0,5,1948,1950,0.0,1260.6973063266005,119200.0,76,1,10,RL_Inside,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1015,60,8400.0,6,2001,2001,0.0,961.7873111034329,227000.0,23,0,9,RL_Inside,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1016,20,11883.0,5,1996,1996,0.0,1456.7133358623391,203000.0,28,0,13,RL_Inside,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1017,120,,5,1984,1984,0.0,1336.91118842401,187500.0,40,0,11,RL_CulDSac,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1018,80,10784.0,5,1991,1992,0.0,437.37428608849245,160000.0,33,1,14,RL_FR2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1019,120,3013.0,5,2005,2005,0.0,1156.7368040631036,213490.0,19,0,14,RL_Inside,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1020,20,7024.0,5,2005,2005,0.0,1073.9955177335223,176000.0,19,0,10,RL_Inside,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1021,20,7406.0,5,2006,2006,0.0,1465.1802462573494,194000.0,18,0,8,RL_Inside,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1022,50,9439.0,5,1930,1950,0.0,884.5455067569735,87000.0,94,1,13,RM_Inside,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1023,120,3182.0,5,2005,2006,0.0,951.7631463112323,191000.0,19,1,14,RL_Inside,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1024,20,15498.0,6,1976,1976,400.0,1546.069476674478,287000.0,48,0,14,RL_Corner,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1025,20,7700.0,5,1972,1972,468.0,981.1919690220191,112500.0,52,0,10,RL_Corner,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1026,20,9300.0,5,1960,1960,0.0,1268.8255233863536,167500.0,64,0,10,RL_Inside,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1027,20,,5,2007,2008,0.0,1755.176614485944,293077.0,17,1,12,RL_Inside,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1028,50,9492.0,5,1941,1950,41.0,840.0554494199603,105000.0,83,1,14,RL_Inside,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1029,160,1680.0,7,1972,1972,0.0,648.1482032637506,118000.0,52,0,13,RM_Inside,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1030,190,7082.0,8,1916,1995,0.0,650.3696411319738,160000.0,108,1,13,RH_Inside,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1031,75,15863.0,3,1920,1970,0.0,836.643536418632,197000.0,104,1,8,RL_Corner,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1032,60,14541.0,7,1993,1993,0.0,1361.786819888018,310000.0,31,0,14,RL_Corner,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1033,20,8125.0,5,2002,2002,0.0,1662.944306002689,230000.0,22,0,12,RL_Inside,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1034,30,6305.0,7,1938,1950,0.0,928.7544000867867,119750.0,86,1,12,RL_Inside,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1035,20,11500.0,3,1957,1957,0.0,0.0,84000.0,67,0,12,RL_CulDSac,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1036,20,,5,2007,2008,0.0,1741.5464794331135,315500.0,17,1,10,RL_Inside,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1037,60,9240.0,5,2001,2002,0.0,1118.218970420418,287000.0,23,1,9,RL_Inside,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1038,160,1533.0,6,1970,2008,0.0,473.05394318170397,97000.0,54,1,9,RM_Inside,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1039,180,1477.0,4,1970,1970,0.0,605.482774023584,80000.0,54,0,11,RM_Inside,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1040,20,13125.0,4,1957,2000,682.0,1144.5552575459733,155000.0,67,1,13,RL_Corner,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1041,60,,8,1966,2000,64.0,757.2549598179061,173000.0,58,1,14,RL_Inside,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1042,120,5381.0,5,2005,2005,0.0,1389.2407802729658,196000.0,19,0,9,RL_Inside,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1043,60,11839.0,5,1990,1990,0.0,1465.1348255775722,262280.0,34,0,9,RL_Inside,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1044,20,9600.0,5,1981,1981,0.0,2566.6739064344893,278000.0,43,0,12,RL_Inside,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1045,20,13680.0,5,1955,1955,0.0,0.0,139600.0,69,0,12,RL_CulDSac,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1046,60,16056.0,5,2005,2006,0.0,1594.9508103766054,556581.0,19,1,14,RL_Inside,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1047,20,,5,1994,1995,0.0,787.0155161653174,145000.0,30,1,11,RL_Inside,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1048,20,21750.0,4,1960,2006,0.0,0.0,115000.0,64,1,9,RL_Inside,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1049,20,11100.0,7,1946,2006,0.0,0.0,84900.0,78,1,11,RL_Inside,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1050,20,8993.0,5,2007,2007,0.0,1359.1138192669112,176485.0,17,0,12,RL_Inside,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1051,20,11175.0,5,2007,2007,0.0,1333.6966260154793,200141.0,17,0,10,RL_Corner,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1052,60,9500.0,6,1964,1978,0.0,833.5087001152788,165000.0,60,1,14,RL_Corner,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1053,20,8562.0,6,1957,2002,0.0,1333.8332422320445,144500.0,67,1,12,RL_Inside,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1054,60,11367.0,5,2002,2002,0.0,1112.3519631607505,255000.0,22,0,13,RL_Corner,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1055,20,11361.0,5,1976,1976,0.0,1317.1804854915192,180000.0,48,0,14,RL_Inside,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1056,120,7052.0,5,2005,2005,0.0,1387.387395143308,185850.0,19,0,12,RL_Inside,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1057,60,29959.0,6,1994,1994,0.0,943.7728566474262,248000.0,30,0,15,RL_FR2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1058,60,11308.0,5,2008,2008,0.0,1125.4399959820496,335000.0,16,0,9,RL_Inside,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1059,50,11275.0,7,1932,1950,557.0,782.5904089209848,220000.0,92,1,13,RL_Corner,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1060,120,4920.0,5,2001,2001,0.0,1287.1764809115866,213500.0,23,0,9,RL_Inside,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1061,30,,4,1935,1950,0.0,909.8748749924193,81000.0,89,1,12,C (all)_Inside,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1062,190,13600.0,5,1900,1950,0.0,672.877873571847,90000.0,124,1,8,RM_Inside,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1063,30,6000.0,6,1925,1980,0.0,1091.2619975356704,110500.0,99,1,12,RM_Inside,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1064,20,11000.0,6,1966,1966,230.0,993.8034844458965,154000.0,58,0,11,RL_CulDSac,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1065,60,14000.0,5,1996,1997,0.0,1389.1150867625454,328000.0,28,1,11,RL_Inside,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1066,60,7837.0,7,1993,1994,0.0,865.654849687304,178000.0,31,1,11,RL_Inside,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1067,60,9760.0,6,1964,1964,106.0,908.2078586296747,167900.0,60,0,9,RL_Inside,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1068,160,,4,1973,1973,0.0,983.6152988786585,151400.0,51,0,11,RM_Inside,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1069,45,9600.0,7,1949,2003,0.0,845.1235249891803,135000.0,75,1,12,RL_Inside,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1070,20,10152.0,5,1956,1956,0.0,941.8345073928563,135000.0,68,0,14,RL_Inside,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1071,60,,6,1968,1968,0.0,835.4696991025487,154000.0,56,0,14,RL_Inside,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1072,50,7585.0,3,1948,1950,0.0,830.0744711267959,91500.0,76,1,7,RL_Inside,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1073,60,7950.0,6,1977,1977,0.0,703.3427489939565,159500.0,47,0,14,RL_Corner,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1074,20,8556.0,5,2006,2006,0.0,1208.4970314258223,194000.0,18,0,10,RL_Inside,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1075,70,13125.0,6,1940,1984,0.0,774.562434685211,219500.0,84,1,14,RL_Inside,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1076,50,10800.0,8,1936,1989,0.0,850.7860320304474,170000.0,88,1,12,RL_Inside,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1077,20,15870.0,5,1969,1969,791.0,984.0501077566183,138800.0,55,0,10,RL_Corner,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1078,120,4435.0,5,2004,2004,0.0,985.8366216566645,155900.0,20,0,10,RM_Inside,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1079,20,8775.0,5,1994,1994,0.0,1129.345119296299,126000.0,30,0,14,RL_Inside,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1080,20,11040.0,7,1971,2004,0.0,1213.4590574041201,145000.0,53,1,12,RL_Inside,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1081,20,7500.0,5,1963,1963,0.0,950.1580851492035,133000.0,61,0,10,RL_Corner,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1082,20,8749.0,5,2002,2002,0.0,1164.981446298945,192000.0,22,0,14,RL_Inside,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1083,20,8800.0,6,1964,1964,0.0,1094.4481245522231,160000.0,60,0,9,RL_Inside,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1084,60,13031.0,5,1995,1996,0.0,741.4368841582066,187500.0,29,1,10,RL_Corner,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1085,85,9069.0,6,1992,1992,0.0,965.5159979931012,147000.0,32,0,15,RL_Inside,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1086,160,1974.0,5,1973,1973,0.0,572.9534846657124,83500.0,51,0,11,RM_Inside,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1087,60,10574.0,5,2005,2006,0.0,882.3082834579257,252000.0,19,1,8,FV_Inside,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
